sigma,sign,type,m,src,isValidation,id,graphtype,offset,outlierLoc,outlierNum,ix,iy,actualm,actualb,answer,error,unsignedError,errorActual,unsignedErrorActual,index
0.1,1,line,0.4,data/Exp4/line/scatter/S0.1m0.4om5.png,,20,scatter,0,m,5,1.0118743,0.7047498,0.310716,0.39034432,0.42,-0.02,0.02,-0.11,0.11,37
0.05,-1,line,0.4,data/Exp4/line/area/S0.05m-0.4ob15.png,,20,area,0,b,15,0.6957097,0.42171615,0.3511112,0.17744462,-0.26,-0.14,0.14,0.61,0.61,38
0.2,1,line,0.1,data/Exp4/line/scatter/S0.2m0.1om0.png,,20,scatter,0,m,0,0,0,0.1,0.45,0.39,-0.29,0.29,-0.29,0.29,39
0.2,-1,line,0.8,data/Exp4/line/scatter/S0.2m-0.8ob5.png,,20,scatter,0,b,5,0.6611582,0.37107313,-0.46528837,0.67870235,-1,0.2,0.2,0.53,0.53,40
0.1,1,line,0.8,data/Exp4/line/area/S0.1m0.8om15.png,,20,area,0,m,15,0.98270535,0.88616455,0.47067738,0.42362738,0.8,0,0,-0.33,0.33,41
0.1,1,line,0.4,data/Exp4/line/area/S0.1m0.4oe10.png,,20,area,0,e,10,0.3175688,0.42702755,-0.15961698,0.47771692,0.13,0.27,0.27,-0.29,0.29,42
0.2,-1,line,0.2,data/Exp4/line/area/S0.2m-0.2oe15.png,,20,area,0,e,15,0.29439905,0.54112,0.45201838,0.40804625,0.77,-0.97,0.97,-0.32,0.32,43
0.2,-1,line,0.2,data/Exp4/line/line/S0.2m-0.2om10.png,,20,line,0,m,10,0.9693119,0.4061376,-0.0045374366,0.41053578,-0.23,0.03,0.03,0.23,0.23,44
0.05,1,line,0.2,data/Exp4/line/scatter/S0.05m0.2oe15.png,,20,scatter,0,e,15,0.30406222,0.46081236,-0.4919391,0.61039245,0.18,0.02,0.02,-0.67,0.67,45
0.15,-1,line,0.4,data/Exp4/line/area/S0.15m-0.4om15.png,,20,area,0,m,15,0.9630999,0.31476003,-0.10706843,0.4178776,-0.39,-0.01,0.01,0.28,0.28,46
0.1,1,line,0.8,data/Exp4/line/line/S0.1m0.8ob0.png,,20,line,0,b,0,0,0,0.8,0.1,0.78,0.02,0.02,0.02,0.02,47
0.1,-1,line,0.8,data/Exp4/line/area/S0.1m-0.8oe0.png,,20,area,0,e,0,0,0,-0.8,0.1,-0.78,-0.02,0.02,-0.02,0.02,48
0.2,-1,line,0.4,data/Exp4/line/scatter/S0.2m-0.4oe0.png,,20,scatter,0,e,0,0,0,-0.4,0.3,-0.69,0.29,0.29,0.29,0.29,49
0.05,1,line,0.4,data/Exp4/line/scatter/S0.05m0.4ob10.png,,20,scatter,0,b,10,0.6895844,0.57583386,-0.1492536,0.6787568,-1,1.4,1.4,0.85,0.85,50
0.1,1,line,0.4,data/Exp4/line/scatter/S0.1m0.4oe15.png,,20,scatter,0,e,15,0.3054875,0.42219505,-0.36720896,0.5343728,-1,1.4,1.4,0.63,0.63,51
0.15,-1,line,0.1,data/Exp4/line/line/S0.15m-0.1om5.png,,20,line,0,m,5,0.9366951,0.45633054,-0.0113720745,0.4669827,-0.05,-0.05,0.05,0.04,0.04,52
0.1,-1,line,0.1,data/Exp4/line/line/S0.1m-0.1om5.png,,20,line,0,m,5,0.9504121,0.45495883,-0.011953706,0.46631977,-0.16,0.06,0.06,0.15,0.15,53
0.05,-1,line,0.2,data/Exp4/line/line/S0.05m-0.2ob0.png,,20,line,0,b,0,0,0,-0.2,0.4,-0.16,-0.04,0.04,-0.04,0.04,54
0.2,1,line,0.4,data/Exp4/line/area/S0.2m0.4om15.png,,20,area,0,m,15,1.001775,0.7007101,0.13351615,0.566957,0.45,-0.05,0.05,-0.32,0.32,55
0.2,-1,line,0.8,data/Exp4/line/line/S0.2m-0.8oe10.png,,20,line,0,e,10,0.30508178,0.65593433,-0.16883868,0.70744395,-1,0.2,0.2,0.83,0.83,56
0.15,1,line,0.4,data/Exp4/line/line/S0.15m0.4ob5.png,,20,line,0,b,5,0.6895634,0.57582545,0.107830666,0.5014694,0.47,-0.07,0.07,-0.36,0.36,57
0.05,1,line,0.4,data/Exp4/line/line/S0.05m0.4ob15.png,,20,line,0,b,15,0.69900423,0.57960176,-0.35493624,0.8277037,-1,1.4,1.4,0.65,0.65,58
0.15,-1,line,0.2,data/Exp4/line/area/S0.15m-0.2ob10.png,,20,area,0,b,10,0.6783506,0.46432984,0.26018944,0.28783017,-0.29,0.09,0.09,0.55,0.55,59
0.2,1,line,0.8,data/Exp4/line/scatter/S0.2m0.8oe15.png,,20,scatter,0,e,15,0.30875188,0.34700155,-0.11125383,0.3813514,0.68,0.12,0.12,-0.79,0.79,60
0.05,1,line,0.1,data/Exp4/line/area/S0.05m0.1om5.png,,20,area,0,m,5,0.9958269,0.5495827,0.01359873,0.5360407,0.18,-0.08,0.08,-0.17,0.17,61
0.2,-1,line,0.4,data/Exp4/line/line/S0.2m-0.4oe5.png,,20,line,0,e,5,0.30404338,0.5783827,-0.12713441,0.61703706,-0.52,0.12,0.12,0.39,0.39,62
0.2,-1,line,0.1,data/Exp4/line/line/S0.2m-0.1om5.png,,20,line,0,m,5,0.92042595,0.45795745,-0.013429552,0.47031835,-0.1,0,0,0.09,0.09,63
0.2,-1,line,0.1,data/Exp4/line/area/S0.2m-0.1ob15.png,,20,area,0,b,15,0.69011635,0.4809884,0.5843672,0.07770705,-0.11,0.01,0.01,0.69,0.69,64
0.1,-1,line,0.1,data/Exp4/line/line/S0.1m-0.1oe10.png,,20,line,0,e,10,0.3072457,0.5192755,0.35928553,0.40888655,0.11,-0.21,0.21,0.25,0.25,65
0.1,1,line,0.1,data/Exp4/line/scatter/S0.1m0.1om15.png,,20,scatter,0,m,15,0.99028456,0.54902846,-0.16206428,0.7095182,0.15,-0.05,0.05,-0.31,0.31,66
0.15,1,line,0.2,data/Exp4/line/scatter/S0.15m0.2om0.png,,20,scatter,0,m,0,0,0,0.2,0.4,0.27,-0.07,0.07,-0.07,0.07,67
0.15,1,line,0.8,data/Exp4/line/area/S0.15m0.8ob10.png,,20,area,0,b,10,0.69278175,0.6542256,0.14614257,0.55298066,0.7,0.1,0.1,-0.55,0.55,68
0.1,-1,line,0.2,data/Exp4/line/line/S0.1m-0.2oe0.png,,20,line,0,e,0,0,0,-0.2,0.4,-0.18,-0.02,0.02,-0.02,0.02,69
0.05,1,line,0.1,data/Exp4/line/line/S0.05m0.1oe15.png,,20,line,0,e,15,0.30401528,0.48040152,-0.5590595,0.65036416,0.1,0,0,-0.66,0.66,70
0.15,-1,line,0.2,data/Exp4/line/scatter/S0.15m-0.2ob15.png,,20,scatter,0,b,15,0.691586,0.4616828,0.4744649,0.1335495,-0.3,0.1,0.1,0.77,0.77,71
0.1,-1,line,0.4,data/Exp4/line/line/S0.1m-0.4om5.png,,20,line,0,m,5,0.9555338,0.31778648,-0.30234438,0.6066868,-0.31,-0.09,0.09,0.01,0.01,72
0.15,1,line,0.1,data/Exp4/line/area/S0.15m0.1ob0.png,,20,area,0,b,0,0,0,0.1,0.45,0.23,-0.13,0.13,-0.13,0.13,73
0.1,-1,line,0.1,data/Exp4/line/scatter/S0.1m-0.1oe5.png,,20,scatter,0,e,5,0.3124746,0.5187526,0.14104396,0.47467995,-0.08,-0.02,0.02,0.22,0.22,74
0.05,1,line,0.1,data/Exp4/line/scatter/S0.05m0.1oe10.png,,20,scatter,0,e,10,0.3162051,0.4816205,-0.39007473,0.60496414,0.13,-0.03,0.03,-0.52,0.52,75
0.15,1,line,0.8,data/Exp4/line/scatter/S0.15m0.8ob10.png,,20,scatter,0,b,10,0.69278175,0.6542256,0.14614257,0.55298066,0.72,0.08,0.08,-0.57,0.57,77
0.05,-1,line,0.2,data/Exp4/line/area/S0.05m-0.2om0.png,,20,area,0,m,0,0,0,-0.2,0.4,-0.22,0.02,0.02,0.02,0.02,76
0.05,1,line,0.4,data/Exp4/line/area/S0.05m0.4ob0.png,,20,area,0,b,0,0,0,0.4,0.3,0.45,-0.05,0.05,-0.05,0.05,78
0.1,-1,line,0.8,data/Exp4/line/line/S0.1m-0.8om15.png,,20,line,0,m,15,0.9691878,0.124649405,-0.50570494,0.61477244,-0.7,-0.1,0.1,0.19,0.19,79
0.1,1,line,0.4,data/Exp4/line/area/S0.1m0.4ob5.png,,20,area,0,b,5,0.6859817,0.5743928,0.10977576,0.49908862,0.42,-0.02,0.02,-0.31,0.31,80
0.15,1,line,0.1,data/Exp4/line/scatter/S0.15m0.1om15.png,,20,scatter,0,m,15,0.9936281,0.5493628,-0.18227541,0.7304768,0.11,-0.01,0.01,-0.29,0.29,81
0.05,1,line,0.4,data/Exp4/line/scatter/S0.05m0.4ob5.png,,20,scatter,0,b,5,0.68203676,0.5728148,0.11492475,0.49443188,0.4,0,0,-0.29,0.29,82
0.05,-1,line,0.8,data/Exp4/line/scatter/S0.05m-0.8oe0.png,,20,scatter,0,e,0,0,0,-0.8,0.1,-0.75,-0.05,0.05,-0.05,0.05,83
0.05,1,line,0.1,data/Exp4/line/line/S0.05m0.1oe0.png,,20,line,0,e,0,0,0,0.1,0.45,0.16,-0.06,0.06,-0.06,0.06,84
0.1,1,line,0.2,data/Exp4/line/area/S0.1m0.2ob15.png,,20,area,0,b,15,0.70190996,0.5403819,-0.50757575,0.8966544,0.29,-0.09,0.09,-0.8,0.8,85
0.2,-1,line,0.4,data/Exp4/line/scatter/S0.2m-0.4ob10.png,,20,scatter,0,b,10,0.6772804,0.42908773,0.1283235,0.34217674,-0.61,0.21,0.21,0.74,0.74,86
0.2,-1,line,0.2,data/Exp4/line/scatter/S0.2m-0.2oe5.png,,20,scatter,0,e,5,0.30426756,0.5391465,0.07161365,0.51735675,-0.22,0.02,0.02,0.29,0.29,89
0.1,1,line,0.2,data/Exp4/line/scatter/S0.1m0.2oe0.png,,20,scatter,0,e,0,0,0,0.2,0.4,0.28,-0.08,0.08,-0.08,0.08,88
0.15,-1,line,0.8,data/Exp4/line/line/S0.15m-0.8om10.png,,20,line,0,m,10,0.9782255,0.11741918,-0.60542303,0.70965946,-0.81,0.01,0.01,0.2,0.2,90
0.1,1,line,0.8,data/Exp4/line/scatter/S0.1m0.8om15.png,,20,scatter,0,m,15,0.98270535,0.88616455,0.47067738,0.42362738,0.75,0.05,0.05,-0.28,0.28,91
0.2,-1,line,0.1,data/Exp4/line/area/S0.2m-0.1oe5.png,,20,area,0,e,5,0.3013435,0.51986563,0.15007749,0.4746408,-0.08,-0.02,0.02,0.23,0.23,93
0.15,-1,line,0.1,data/Exp4/line/line/S0.15m-0.1oe10.png,,20,line,0,e,10,0.3031387,0.51968616,0.33729705,0.4174384,0.51,-0.61,0.61,-0.17,0.17,95
0.2,1,line,0.2,data/Exp4/line/area/S0.2m0.2oe5.png,,20,area,0,e,5,0.34156394,0.4683127,-0.06683079,0.4911397,0.29,-0.09,0.09,-0.36,0.36,92
0.1,-1,line,0.2,data/Exp4/line/line/S0.1m-0.2ob10.png,,20,line,0,b,10,0.6814859,0.4637028,0.30676395,0.2546475,-0.24,0.04,0.04,0.55,0.55,94
0.15,-1,line,0.4,data/Exp4/line/area/S0.15m-0.4ob0.png,,20,area,0,b,0,0,0,-0.4,0.3,-0.22,-0.18,0.18,-0.18,0.18,96
0.2,-1,line,0.8,data/Exp4/line/line/S0.2m-0.8ob5.png,,20,line,0,b,5,0.6611582,0.37107313,-0.46528837,0.67870235,-0.81,0.01,0.01,0.34,0.34,97
0.2,-1,line,0.8,data/Exp4/line/area/S0.2m-0.8om0.png,,20,area,0,m,0,0,0,-0.8,0.1,-0.72,-0.08,0.08,-0.08,0.08,98
0.2,1,line,0.8,data/Exp4/line/area/S0.2m0.8om15.png,,20,area,0,m,15,0.99951524,0.8996125,0.500529,0.39932612,0.79,0.01,0.01,-0.29,0.29,99
0.05,-1,line,0.4,data/Exp4/line/line/S0.05m-0.4oe10.png,,21,line,0,e,10,0.31027812,0.5758888,0.13826884,0.532987,-0.34,-0.06,0.06,0.48,0.48,0
0.15,1,line,0.2,data/Exp4/line/line/S0.15m0.2oe15.png,,21,line,0,e,15,0.3091692,0.46183392,-0.4963745,0.6152976,0.21,-0.01,0.01,-0.71,0.71,1
0.05,1,line,0.2,data/Exp4/line/scatter/S0.05m0.2om10.png,,21,scatter,0,m,10,1.002573,0.60051453,0.028079577,0.5723627,0.2,0,0,-0.17,0.17,2
0.05,1,line,0.2,data/Exp4/line/line/S0.05m0.2om15.png,,21,line,0,m,15,0.98782194,0.59756434,-0.06641047,0.66316605,0.21,-0.01,0.01,-0.28,0.28,3
0.2,1,line,0.1,data/Exp4/line/area/S0.2m0.1om5.png,,21,area,0,m,5,1.0391302,0.553913,0.00048735674,0.5534066,0.22,-0.12,0.12,-0.22,0.22,4
0.05,-1,line,0.8,data/Exp4/line/line/S0.05m-0.8om15.png,,21,line,0,m,15,0.9713979,0.12288165,-0.50075656,0.6093155,-0.78,-0.02,0.02,0.28,0.28,5
0.1,1,line,0.4,data/Exp4/line/scatter/S0.1m0.4ob15.png,,21,scatter,0,b,15,0.70192426,0.5807698,-0.3936347,0.8570716,0.3,0.1,0.1,-0.69,0.69,6
0.15,1,line,0.8,data/Exp4/line/line/S0.15m0.8oe5.png,,21,line,0,e,5,0.33427796,0.36742243,0.47604695,0.20829043,0.75,0.05,0.05,-0.27,0.27,7
0.05,1,line,0.2,data/Exp4/line/area/S0.05m0.2ob0.png,,21,area,0,b,0,0,0,0.2,0.4,0.13,0.07,0.07,0.07,0.07,8
0.2,1,line,0.4,data/Exp4/line/area/S0.2m0.4om0.png,,21,area,0,m,0,0,0,0.4,0.3,0.44,-0.04,0.04,-0.04,0.04,9
0.2,-1,line,0.4,data/Exp4/line/scatter/S0.2m-0.4om0.png,,21,scatter,0,m,0,0,0,-0.4,0.3,-0.46,0.06,0.06,0.06,0.06,10
0.2,1,line,0.4,data/Exp4/line/area/S0.2m0.4om15.png,,21,area,0,m,15,1.001775,0.7007101,0.13351615,0.566957,0.37,0.03,0.03,-0.24,0.24,11
0.2,-1,line,0.4,data/Exp4/line/line/S0.2m-0.4oe0.png,,21,line,0,e,0,0,0,-0.4,0.3,-0.59,0.19,0.19,0.19,0.19,12
0.15,-1,line,0.1,data/Exp4/line/area/S0.15m-0.1om5.png,,21,area,0,m,5,0.9366951,0.45633054,-0.0113720745,0.4669827,-0.08,-0.02,0.02,0.07,0.07,13
0.2,-1,line,0.1,data/Exp4/line/line/S0.2m-0.1oe15.png,,21,line,0,e,15,0.29416034,0.52058405,0.64134204,0.33192664,0.25,-0.35,0.35,0.39,0.39,14
0.2,-1,line,0.2,data/Exp4/line/scatter/S0.2m-0.2ob5.png,,21,scatter,0,b,5,0.6594201,0.46811596,0.09072261,0.40829164,-0.52,0.32,0.32,0.61,0.61,15
0.2,-1,line,0.4,data/Exp4/line/line/S0.2m-0.4oe15.png,,21,line,0,e,15,0.29480556,0.5820778,0.36839664,0.47347245,0.52,-0.92,0.92,-0.15,0.15,16
0.15,-1,line,0.4,data/Exp4/line/scatter/S0.15m-0.4ob5.png,,21,scatter,0,b,5,0.66622406,0.4335104,-0.059673883,0.47326657,-0.51,0.11,0.11,0.45,0.45,17
0.1,-1,line,0.1,data/Exp4/line/area/S0.1m-0.1ob5.png,,21,area,0,b,5,0.6673661,0.48326343,0.16599719,0.37248254,-0.17,0.07,0.07,0.34,0.34,19
0.1,-1,line,0.2,data/Exp4/line/scatter/S0.1m-0.2ob0.png,,21,scatter,0,b,0,0,0,-0.2,0.4,-0.4,0.2,0.2,0.2,0.2,20
0.1,-1,line,0.1,data/Exp4/line/scatter/S0.1m-0.1ob5.png,,21,scatter,0,b,5,0.6673661,0.48326343,0.16599719,0.37248254,-0.25,0.15,0.15,0.42,0.42,21
0.1,1,line,0.8,data/Exp4/line/area/S0.1m0.8oe15.png,,21,area,0,e,15,0.30563658,0.34450933,-0.058502357,0.3623898,0.83,-0.03,0.03,-0.89,0.89,22
0.2,-1,line,0.1,data/Exp4/line/area/S0.2m-0.1om10.png,,21,area,0,m,10,0.96303505,0.45369652,0.083534546,0.37324983,-0.2,0.1,0.1,0.28,0.28,23
0.15,1,line,0.4,data/Exp4/line/line/S0.15m0.4oe15.png,,21,line,0,e,15,0.30596232,0.42238498,-0.35890234,0.53219557,0.55,-0.15,0.15,-0.91,0.91,25
0.15,1,line,0.8,data/Exp4/line/line/S0.15m0.8om15.png,,21,line,0,m,15,0.99213475,0.89370805,0.48841488,0.4091347,0.82,-0.02,0.02,-0.33,0.33,26
0.15,-1,line,0.8,data/Exp4/line/area/S0.15m-0.8ob15.png,,21,area,0,b,15,0.6926944,0.34584415,0.10035901,0.276326,-0.69,-0.11,0.11,0.79,0.79,27
0.1,-1,line,0.4,data/Exp4/line/line/S0.1m-0.4om10.png,,21,line,0,m,10,0.9813713,0.3074515,-0.21637513,0.51979584,-0.36,-0.04,0.04,0.14,0.14,28
0.1,-1,line,0.8,data/Exp4/line/scatter/S0.1m-0.8ob5.png,,21,scatter,0,b,5,0.67012876,0.36389697,-0.44119835,0.6595567,-0.16,-0.64,0.64,-0.28,0.28,29
0.1,-1,line,0.1,data/Exp4/line/scatter/S0.1m-0.1om10.png,,21,scatter,0,m,10,0.985387,0.45146132,0.06984559,0.3826364,-0.16,0.06,0.06,0.23,0.23,30
0.05,-1,line,0.4,data/Exp4/line/scatter/S0.05m-0.4om0.png,,21,scatter,0,m,0,0,0,-0.4,0.3,-0.28,-0.12,0.12,-0.12,0.12,31
0.1,-1,line,0.8,data/Exp4/line/area/S0.1m-0.8ob0.png,,21,area,0,b,0,0,0,-0.8,0.1,-0.72,-0.08,0.08,-0.08,0.08,32
0.1,-1,line,0.4,data/Exp4/line/line/S0.1m-0.4om0.png,,21,line,0,m,0,0,0,-0.4,0.3,-0.29,-0.11,0.11,-0.11,0.11,33
0.1,1,line,0.1,data/Exp4/line/area/S0.1m0.1ob15.png,,21,area,0,b,15,0.7018382,0.5201838,-0.55102485,0.9069141,-0.86,0.96,0.96,0.31,0.31,34
0.1,1,line,0.4,data/Exp4/line/area/S0.1m0.4ob5.png,,21,area,0,b,5,0.6859817,0.5743928,0.10977576,0.49908862,0.52,-0.12,0.12,-0.41,0.41,35
0.1,-1,line,0.2,data/Exp4/line/area/S0.1m-0.2ob0.png,,21,area,0,b,0,0,0,-0.2,0.4,-0.27,0.07,0.07,0.07,0.07,37
0.05,-1,line,0.1,data/Exp4/line/scatter/S0.05m-0.1om0.png,,21,scatter,0,m,0,0,0,-0.1,0.45,-0.13,0.03,0.03,0.03,0.03,36
0.05,-1,line,0.4,data/Exp4/line/scatter/S0.05m-0.4ob10.png,,21,scatter,0,b,10,0.6846724,0.42613107,0.13586377,0.33310887,-0.39,-0.01,0.01,0.53,0.53,38
0.1,1,line,0.2,data/Exp4/line/line/S0.1m0.2om5.png,,21,line,0,m,5,1.0084176,0.6016835,0.11087266,0.48987752,0.23,-0.03,0.03,-0.12,0.12,39
0.05,-1,line,0.1,data/Exp4/line/area/S0.05m-0.1ob0.png,,21,area,0,b,0,0,0,-0.1,0.45,-0.13,0.03,0.03,0.03,0.03,40
0.2,1,line,0.2,data/Exp4/line/area/S0.2m0.2om15.png,,21,area,0,m,15,0.9942967,0.5988593,-0.0673186,0.66579396,0.22,-0.02,0.02,-0.29,0.29,41
0.05,-1,line,0.8,data/Exp4/line/scatter/S0.05m-0.8ob15.png,,21,scatter,0,b,15,0.6962066,0.3430344,0.08830412,0.28155646,-0.78,-0.02,0.02,0.87,0.87,42
0.15,-1,line,0.4,data/Exp4/line/area/S0.15m-0.4om0.png,,21,area,0,m,0,0,0,-0.4,0.3,-0.43,0.03,0.03,0.03,0.03,43
0.15,-1,line,0.8,data/Exp4/line/scatter/S0.15m-0.8oe10.png,,21,scatter,0,e,10,0.30762503,0.6538999,-0.12591942,0.6926359,-0.81,0.01,0.01,0.68,0.68,44
0.2,1,line,0.4,data/Exp4/line/scatter/S0.2m0.4ob10.png,,21,scatter,0,b,10,0.69640654,0.57856274,-0.12214314,0.663624,0.68,-0.28,0.28,-0.8,0.8,45
0.2,-1,line,0.8,data/Exp4/line/line/S0.2m-0.8oe15.png,,21,line,0,e,15,0.29514283,0.66388553,0.027635874,0.655729,-0.57,-0.23,0.23,0.6,0.6,46
0.15,1,line,0.4,data/Exp4/line/scatter/S0.15m0.4om10.png,,21,scatter,0,m,10,1.0075117,0.70300484,0.22566871,0.47564095,0.57,-0.17,0.17,-0.34,0.34,47
0.05,1,line,0.1,data/Exp4/line/line/S0.05m0.1om10.png,,21,line,0,m,10,1.001305,0.5501305,-0.07149437,0.62171817,0.1,0,0,-0.17,0.17,48
0.15,1,line,0.2,data/Exp4/line/area/S0.15m0.2ob10.png,,21,area,0,b,10,0.6931533,0.5386306,-0.2896596,0.7394091,0.22,-0.02,0.02,-0.51,0.51,49
0.15,-1,line,0.1,data/Exp4/line/scatter/S0.15m-0.1om5.png,,21,scatter,0,m,5,0.9366951,0.45633054,-0.0113720745,0.4669827,-0.19,0.09,0.09,0.18,0.18,50
0.1,-1,line,0.2,data/Exp4/line/line/S0.1m-0.2om10.png,,21,line,0,m,10,0.98141533,0.40371692,-0.029327754,0.43249962,-0.24,0.04,0.04,0.21,0.21,52
0.2,-1,line,0.2,data/Exp4/line/scatter/S0.2m-0.2om10.png,,21,scatter,0,m,10,0.9693119,0.4061376,-0.0045374366,0.41053578,-0.29,0.09,0.09,0.29,0.29,53
0.15,1,line,0.2,data/Exp4/line/area/S0.15m0.2oe5.png,,21,area,0,e,5,0.33926836,0.4678536,-0.040542778,0.48160848,0.31,-0.11,0.11,-0.35,0.35,54
0.15,1,line,0.2,data/Exp4/line/scatter/S0.15m0.2oe0.png,,21,scatter,0,e,0,0,0,0.2,0.4,0.29,-0.09,0.09,-0.09,0.09,56
0.15,-1,line,0.8,data/Exp4/line/area/S0.15m-0.8om5.png,,21,area,0,m,5,0.9398495,0.14812005,-0.68719536,0.79398024,-0.76,-0.04,0.04,0.07,0.07,55
0.05,1,line,0.4,data/Exp4/line/area/S0.05m0.4oe15.png,,21,area,0,e,15,0.3043849,0.421754,-0.36335576,0.532354,0.4,0,0,-0.76,0.76,57
0.15,-1,line,0.2,data/Exp4/line/scatter/S0.15m-0.2ob15.png,,21,scatter,0,b,15,0.691586,0.4616828,0.4744649,0.1335495,-0.38,0.18,0.18,0.85,0.85,58
0.05,1,line,0.4,data/Exp4/line/area/S0.05m0.4ob5.png,,21,area,0,b,5,0.68203676,0.5728148,0.11492475,0.49443188,0.33,0.07,0.07,-0.22,0.22,59
0.05,1,line,0.2,data/Exp4/line/scatter/S0.05m0.2ob5.png,,21,scatter,0,b,5,0.68185556,0.5363712,-0.06138249,0.5782252,0.21,-0.01,0.01,-0.27,0.27,60
0.05,-1,line,0.2,data/Exp4/line/area/S0.05m-0.2om10.png,,21,area,0,m,10,0.98766166,0.40246764,-0.025654322,0.42780542,-0.22,0.02,0.02,0.19,0.19,61
0.15,-1,line,0.1,data/Exp4/line/area/S0.15m-0.1om15.png,,21,area,0,m,15,0.9642152,0.4535785,0.16551328,0.2939881,0.01,-0.11,0.11,0.16,0.16,62
0.15,1,line,0.1,data/Exp4/line/line/S0.15m0.1oe5.png,,21,line,0,e,5,0.3370962,0.4837096,-0.16558614,0.5395281,0.03,0.07,0.07,-0.2,0.2,63
0.15,1,line,0.4,data/Exp4/line/area/S0.15m0.4oe10.png,,21,area,0,e,10,0.3192913,0.42771637,-0.1260352,0.46795833,-0.21,0.61,0.61,0.08,0.08,64
0.2,1,line,0.1,data/Exp4/line/line/S0.2m0.1oe0.png,,21,line,0,e,0,0,0,0.1,0.45,0.07,0.03,0.03,0.03,0.03,65
0.05,1,line,0.2,data/Exp4/line/line/S0.05m0.2om5.png,,21,line,0,m,5,0.9955805,0.599116,0.115174904,0.48445016,0.22,-0.02,0.02,-0.1,0.1,66
0.05,1,line,0.8,data/Exp4/line/area/S0.05m0.8ob5.png,,21,area,0,b,5,0.6807888,0.6446312,0.44622272,0.3408478,0.73,0.07,0.07,-0.28,0.28,67
0.15,1,line,0.4,data/Exp4/line/line/S0.15m0.4om5.png,,21,line,0,m,5,1.0258924,0.71035695,0.30951223,0.39283073,0.45,-0.05,0.05,-0.14,0.14,68
0.2,1,line,0.2,data/Exp4/line/line/S0.2m0.2oe0.png,,21,line,0,e,0,0,0,0.2,0.4,0.34,-0.14,0.14,-0.14,0.14,69
0.2,1,line,0.2,data/Exp4/line/line/S0.2m0.2oe15.png,,21,line,0,e,15,0.31053343,0.46210662,-0.47092858,0.6083457,0.34,-0.14,0.14,-0.81,0.81,70
0.05,1,line,0.4,data/Exp4/line/line/S0.05m0.4oe5.png,,21,line,0,e,5,0.32745266,0.4309811,0.114576,0.3934629,0.36,0.04,0.04,-0.25,0.25,71
0.1,-1,line,0.4,data/Exp4/line/scatter/S0.1m-0.4ob5.png,,21,scatter,0,b,5,0.66903263,0.4323868,-0.10258074,0.5010166,-0.42,0.02,0.02,0.32,0.32,73
0.2,-1,line,0.1,data/Exp4/line/scatter/S0.2m-0.1ob10.png,,21,scatter,0,b,10,0.6760221,0.48239782,0.4102938,0.20503013,0.9,-1,1,-0.49,0.49,72
0.05,1,line,0.8,data/Exp4/line/line/S0.05m0.8oe0.png,,21,line,0,e,0,0,0,0.8,0.1,0.76,0.04,0.04,0.04,0.04,74
0.1,1,line,0.2,data/Exp4/line/scatter/S0.1m0.2om10.png,,21,scatter,0,m,10,1.008603,0.6017206,0.032621518,0.5688184,0.25,-0.05,0.05,-0.22,0.22,75
0.2,1,line,0.8,data/Exp4/line/area/S0.2m0.8ob5.png,,21,area,0,b,5,0.69212806,0.6537026,0.4420992,0.34771335,0.75,0.05,0.05,-0.31,0.31,77
0.05,-1,line,0.1,data/Exp4/line/area/S0.05m-0.1om10.png,,21,area,0,m,10,0.98541826,0.45145822,0.0734257,0.37910318,-0.12,0.02,0.02,0.19,0.19,78
0.1,1,line,0.8,data/Exp4/line/line/S0.1m0.8oe15.png,,21,line,0,e,15,0.30563658,0.34450933,-0.058502357,0.3623898,0.54,0.26,0.26,-0.6,0.6,79
0.2,-1,line,0.1,data/Exp4/line/scatter/S0.2m-0.1oe0.png,,21,scatter,0,e,0,0,0,-0.1,0.45,0.21,-0.31,0.31,-0.31,0.31,80
0.1,-1,line,0.1,data/Exp4/line/line/S0.1m-0.1oe15.png,,21,line,0,e,15,0.29881945,0.5201181,0.5772705,0.34761846,0.51,-0.61,0.61,0.07,0.07,81
0.15,1,line,0.8,data/Exp4/line/scatter/S0.15m0.8ob0.png,,21,scatter,0,b,0,0,0,0.8,0.1,0.48,0.32,0.32,0.32,0.32,82
0.1,1,line,0.1,data/Exp4/line/line/S0.1m0.1om0.png,,21,line,0,m,0,0,0,0.1,0.45,0.3,-0.2,0.2,-0.2,0.2,83
0.05,-1,line,0.8,data/Exp4/line/scatter/S0.05m-0.8ob5.png,,21,scatter,0,b,5,0.67266434,0.3618685,-0.4401389,0.65793425,-0.71,-0.09,0.09,0.27,0.27,84
0.2,-1,line,0.8,data/Exp4/line/area/S0.2m-0.8oe10.png,,21,area,0,e,10,0.30508178,0.65593433,-0.16883868,0.70744395,-1,0.2,0.2,0.83,0.83,85
0.1,-1,line,0.4,data/Exp4/line/area/S0.1m-0.4ob15.png,,21,area,0,b,15,0.6945968,0.42216128,0.33530545,0.18925914,-0.54,0.14,0.14,0.88,0.88,86
0.05,-1,line,0.1,data/Exp4/line/line/S0.05m-0.1oe0.png,,21,line,0,e,0,0,0,-0.1,0.45,-0.15,0.05,0.05,0.05,0.05,87
0.2,1,line,0.8,data/Exp4/line/line/S0.2m0.8oe0.png,,21,line,0,e,0,0,0,0.8,0.1,0.81,-0.01,0.01,-0.01,0.01,88
